YearsCode,YearsCodeProfessional,Background,SalaryUSD,Education,Age,Country,Blockchain,HTML_CSS,LISP,Java,JavaScript,OCaml,Cplusplus,Scala,PHP,Python,C,Fortran,SQL,R,C_sharp,MATLAB,Julia,Clojure,Ruby,Rust,Haskell
15,12,I am a developer by profession,159966.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,Belgium,Indifferent,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
30,25,I am a developer by profession,153000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",45-54 years old,United States of America,Favorable,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
3,1,I am a developer by profession,40000.0,Some college/university study without earning a degree,35-44 years old,United States of America,Indifferent,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
9,3,I am a developer by profession,18663.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18-24 years old,Spain,Indifferent,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
22,22,I am a developer by profession,160000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",45-54 years old,United States of America,Very unfavorable,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no
14,14,I am a developer by profession,170000.0,Some college/university study without earning a degree,25-34 years old,United States of America,Very unfavorable,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no
2,0,I am a developer by profession,645.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18-24 years old,India,Favorable,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
8,8,"I am not primarily a developer, but I write code sometimes as part of my work",97000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,United States of America,Very unfavorable,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no
35,27,I am a developer by profession,74651.0,"Professional degree (JD, MD, etc.)",45-54 years old,Greece,Unfavorable,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
28,17,I am a developer by profession,95979.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,Germany,Unfavorable,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
21,13,I am a developer by profession,70276.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,Canada,Unsure,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
15,12,"I am not primarily a developer, but I write code sometimes as part of my work",234616.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,Netherlands,Very unfavorable,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no
8,3,I am a developer by profession,42657.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,France,Indifferent,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no
2,1,I am a developer by profession,29019.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18-24 years old,India,Very favorable,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
9,2,"I am not primarily a developer, but I write code sometimes as part of my work",165.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18-24 years old,United States of America,Unsure,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
28,22,I am a developer by profession,116000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",45-54 years old,United States of America,Very unfavorable,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
6,2,I am a developer by profession,70276.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18-24 years old,Canada,Unfavorable,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no
25,21,I am a developer by profession,106644.0,"Other doctoral degree (Ph.D., Ed.D., etc.)",35-44 years old,Austria,Very unfavorable,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
5,15,"I am not primarily a developer, but I write code sometimes as part of my work",79983.0,"Other doctoral degree (Ph.D., Ed.D., etc.)",45-54 years old,Germany,Unfavorable,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
8,3,I am a developer by profession,110000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Favorable,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no
10,1,I am a developer by profession,60064.0,"Other doctoral degree (Ph.D., Ed.D., etc.)",25-34 years old,China,Very favorable,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no
16,11,I am a developer by profession,125000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,United States of America,Favorable,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
8,4,I am a developer by profession,84925.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,Australia,Very unfavorable,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
2,0,I am a developer by profession,125000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Unsure,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
11,5,I am a developer by profession,63986.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,Germany,Very unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
34,26,I am a developer by profession,90460.0,Some college/university study without earning a degree,35-44 years old,United Kingdom of Great Britain and Northern Ireland,Indifferent,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
41,41,I am a developer by profession,180000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",65 years or older,United States of America,Indifferent,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
15,7,I am a developer by profession,74651.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",25-34 years old,Germany,Unfavorable,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
25,14,"I am not primarily a developer, but I write code sometimes as part of my work",155696.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,Australia,Favorable,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no
25,20,I am a developer by profession,110000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,United States of America,Very unfavorable,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
29,20,I am a developer by profession,46070.0,Some college/university study without earning a degree,35-44 years old,Germany,Very unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
27,23,I am a developer by profession,191000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",45-54 years old,United States of America,Unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
15,10,I am a developer by profession,9.0,Some college/university study without earning a degree,35-44 years old,Colombia,Very favorable,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
32,20,I am a developer by profession,49056.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",45-54 years old,Italy,Favorable,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no
44,32,I am a developer by profession,50256.0,"Other doctoral degree (Ph.D., Ed.D., etc.)",55-64 years old,United Kingdom of Great Britain and Northern Ireland,Unfavorable,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no
7,0,I am a developer by profession,,Primary/elementary school,18-24 years old,Canada,Very favorable,yes,no,no,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,no
20,16,"I am not primarily a developer, but I write code sometimes as part of my work",260000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Very unfavorable,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no
20,17,"I am not primarily a developer, but I write code sometimes as part of my work",103024.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,United Kingdom of Great Britain and Northern Ireland,Favorable,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
8,4,I am a developer by profession,49009.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,India,Indifferent,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
12,5,I am a developer by profession,46899.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,Portugal,Indifferent,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no
20,3,I am a developer by profession,75384.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,United Kingdom of Great Britain and Northern Ireland,Indifferent,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no
18,12,I am a developer by profession,250000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,United States of America,Indifferent,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no
17,9,I am a developer by profession,106793.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United Kingdom of Great Britain and Northern Ireland,Favorable,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
13,6,I am a developer by profession,160000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,United States of America,Unfavorable,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no
42,30,I am a developer by profession,176800.0,"Other doctoral degree (Ph.D., Ed.D., etc.)",55-64 years old,United States of America,Indifferent,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes
29,16,I am a developer by profession,78816.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",45-54 years old,Norway,Very unfavorable,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
2,1,I am a developer by profession,150150.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Very unfavorable,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
21,12,I am a developer by profession,58654.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,Portugal,Very unfavorable,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
5,3,I am a developer by profession,48000.0,Some college/university study without earning a degree,25-34 years old,United States of America,Unsure,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
17,10,I am a developer by profession,127972.0,Some college/university study without earning a degree,25-34 years old,Czech Republic,Unfavorable,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
15,10,I am a developer by profession,35192.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,Spain,Favorable,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
9,2,I am a developer by profession,42977.0,"Associate degree (A.A., A.S., etc.)",18-24 years old,Austria,Unfavorable,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
11,8,I am a developer by profession,145000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Indifferent,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
11,4,I am a developer by profession,44790.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18-24 years old,Germany,Indifferent,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
7,7,"I am not primarily a developer, but I write code sometimes as part of my work",85000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,United States of America,Indifferent,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no
6,4,I am a developer by profession,48563.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,Poland,Unsure,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
5,2,I am a developer by profession,19085.0,Some college/university study without earning a degree,25-34 years old,Bulgaria,Very unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
2,1,I am a developer by profession,58654.0,Some college/university study without earning a degree,25-34 years old,Germany,Indifferent,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
19,13,I am a developer by profession,588144.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,Japan,Very unfavorable,yes,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no
51,49,I am a developer by profession,1000000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",65 years or older,United States of America,Very unfavorable,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
25,12,"I am not primarily a developer, but I write code sometimes as part of my work",92920.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,Canada,Indifferent,yes,no,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,yes,no
20,8,I am a developer by profession,62820.0,Some college/university study without earning a degree,35-44 years old,United Kingdom of Great Britain and Northern Ireland,Favorable,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
16,7,I am a developer by profession,107500.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Very unfavorable,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no
22,21,I am a developer by profession,23462.0,"Associate degree (A.A., A.S., etc.)",45-54 years old,Italy,Favorable,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
11,4,I am a developer by profession,67845.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United Kingdom of Great Britain and Northern Ireland,Unfavorable,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
36,24,I am a developer by profession,220000.0,"Other doctoral degree (Ph.D., Ed.D., etc.)",35-44 years old,United States of America,Very unfavorable,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,yes
18,14,I am a developer by profession,127388.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",35-44 years old,Australia,Unsure,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no
23,19,I am a developer by profession,320000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,United States of America,Indifferent,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
22,8,"I am not primarily a developer, but I write code sometimes as part of my work",65000.0,Some college/university study without earning a degree,35-44 years old,United States of America,Indifferent,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no
9,4,"I am not primarily a developer, but I write code sometimes as part of my work",240000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,United States of America,Indifferent,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
30,25,I am a developer by profession,150000.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",45-54 years old,United States of America,Unfavorable,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no
10,7,I am a developer by profession,12897.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,India,Very unfavorable,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
7,3,I am a developer by profession,54057.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,China,Favorable,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no
8,8,I am a developer by profession,105000.0,Some college/university study without earning a degree,25-34 years old,United States of America,Unfavorable,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no
13,6,I am a developer by profession,40000.0,Some college/university study without earning a degree,25-34 years old,United States of America,Very favorable,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
20,15,I am a developer by profession,69318.0,Some college/university study without earning a degree,35-44 years old,Italy,Very unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
8,4,I am a developer by profession,3095.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,India,Unsure,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
40,30,I am a developer by profession,207000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",45-54 years old,United States of America,Very favorable,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
8,4,I am a developer by profession,140000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Unfavorable,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
10,4,I am a developer by profession,32111.0,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25-34 years old,Taiwan,Indifferent,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no
20,9,I am a developer by profession,191959.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,Netherlands,Indifferent,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no
3,1,I am a developer by profession,14930.0,"Professional degree (JD, MD, etc.)",18-24 years old,Spain,Unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
10,4,I am a developer by profession,125000.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,United States of America,Indifferent,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
30,22,I am a developer by profession,93701.0,Some college/university study without earning a degree,35-44 years old,Canada,Unfavorable,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
16,8,I am a developer by profession,58654.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,Netherlands,Very favorable,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
10,0,I am a developer by profession,26661.0,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25-34 years old,Italy,Unfavorable,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
6,4,I am a developer by profession,200000.0,"Associate degree (A.A., A.S., etc.)",18-24 years old,United States of America,Unfavorable,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no
30,13,I am a developer by profession,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35-44 years old,Australia,Very unfavorable,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no
